date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:46	2504/2504	---M-Z	200	added ('OK')	application/json	etag:%221334-1736602845;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fchia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed4b35.json	(from https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/)
20:40:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:45%20GMT	https://duhocTDJ.vn/?p=3234	/abc/duhocTDJ.vn/indexe694.html	(from https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/)
20:40:46	2725/2725	---M-Z	200	added ('OK')	text/xml	etag:%221335-1736602845;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fchia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed24cf	(from https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/)
20:40:47	369123/369123	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jul%202023%2003:14:43%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/07/2-2.png	/abc/duhocTDJ.vn/wp-content/uploads/2023/07/2-2.png	(from https://duhocTDJ.vn/chia-se-kinh-nghiem-di-du-hoc-cap-3-tai-dai-loan/)
20:40:47	22627/22627	---MCZ	200	added ('OK')	application/json	etag:%221336-1736602846;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/2227	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/2227.json	(from https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/)
20:40:47	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/feed/	/abc/duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/feed/index.html	(from https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/)
20:40:47	2598/2598	---M-Z	200	added ('OK')	application/json	etag:%221337-1736602846;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fchi-phi-du-hoc-dai-loan-he-ngon-ngu%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedb3ee.json	(from https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/)
20:40:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:46%20GMT	https://duhocTDJ.vn/?p=2227	/abc/duhocTDJ.vn/indexf883.html	(from https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/)
20:40:48	2831/2831	---M-Z	200	added ('OK')	text/xml	etag:%221338-1736602846;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fchi-phi-du-hoc-dai-loan-he-ngon-ngu%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed8ff0	(from https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/)
20:40:49	231889/231889	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jul%202023%2009:03:51%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/07/Uu-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam.png	/abc/duhocTDJ.vn/wp-content/uploads/2023/07/Uu-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam.png	(from https://duhocTDJ.vn/chi-phi-du-hoc-dai-loan-he-ngon-ngu/)
20:40:49	21770/21770	---MCZ	200	added ('OK')	application/json	etag:%221339-1736602847;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3242	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3242.json	(from https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:49	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/feed/	/abc/duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/feed/index.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:48%20GMT	https://duhocTDJ.vn/?p=3242	/abc/duhocTDJ.vn/index96b6.html	(from https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:49	2534/2534	---M-Z	200	added ('OK')	application/json	etag:%221340-1736602848;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fkham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedc539.json	(from https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:49	2746/2746	---M-Z	200	added ('OK')	text/xml	etag:%221341-1736602848;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fkham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedf33f	(from https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:52	313147/313147	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Jul%202023%2006:50:37%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/07/2-3.png	/abc/duhocTDJ.vn/wp-content/uploads/2023/07/2-3.png	(from https://duhocTDJ.vn/kham-pha-chi-phi-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:49%20GMT	https://duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan-tiet-kiem-chi-phi/	/abc/duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan-tiet-kiem-chi-phi/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/)
20:40:54	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/feed/	/abc/duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/feed/index.html	(from https://duhocTDJ.vn/di-du-hoc-dai-loan-can-nhung-gi/)
20:40:54	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/feed/	/abc/duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/feed/index.html	(from https://duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/)
20:40:54	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/feed/	/abc/duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/feed/index.html	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/)
20:40:55	31401/31401	---MCZ	200	added ('OK')	application/json	etag:%221342-1736602854;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3327	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3327.json	(from https://duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/)
20:40:55	2634/2634	---M-Z	200	added ('OK')	application/json	etag:%221343-1736602854;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fhuong-dan-tu-lam-ho-so-du-hoc-dai-loan%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed1fd7.json	(from https://duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/)
20:40:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:54%20GMT	https://duhocTDJ.vn/?p=3327	/abc/duhocTDJ.vn/index21f1.html	(from https://duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/)
20:40:56	2870/2870	---M-Z	200	added ('OK')	text/xml	etag:%221344-1736602854;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fhuong-dan-tu-lam-ho-so-du-hoc-dai-loan%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embeda494	(from https://duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/)
20:40:58	287319/287319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2002:12:25%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1-1691979404.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1-1691979404.jpg	(from https://duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/)
20:41:01	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/)
20:41:02	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/feed/	/abc/duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/feed/index.html	(from https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/)
20:41:02	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/feed/	/abc/duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/feed/index.html	(from https://duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/)
20:41:03	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/feed/	/abc/duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/feed/index.html	(from https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/)
20:41:04	2574/2574	---M-Z	200	added ('OK')	application/json	etag:%221345-1736602862;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2FTDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed6e20	(from https://duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/)
20:41:06	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/)
20:41:07	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/feed/	/abc/duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/feed/index.html	(from https://duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/)
20:41:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:41:03%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid=E07FAF05883B20C34EC19E1CDF740F5E	/abc/duhocTDJ.vn/index9dae.html	(from http://duhocTDJ.vn/?wordfence_lh=1&hid=E07FAF05883B20C34EC19E1CDF740F5E)
20:41:07	0/0	---M--	200	added ('OK')	text/javascript	date:Sat,%2011%20Jan%202025%2013:41:03%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid%3DC93B8ED33ED58C55E70B3154235FAE20	/abc/duhocTDJ.vn/index3922.html	(from https://duhocTDJ.vn/?wordfence_lh=1%26hid=C93B8ED33ED58C55E70B3154235FAE20)
20:41:07	24330/24330	---MCZ	200	added ('OK')	application/json	etag:%221346-1736602866;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3316	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3316.json	(from https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/)
20:41:08	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/)
20:41:08	2586/2586	---M-Z	200	added ('OK')	application/json	etag:%221347-1736602866;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fhuong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed5b3c.json	(from https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/)
20:41:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:41:07%20GMT	https://duhocTDJ.vn/?p=3316	/abc/duhocTDJ.vn/index3cb6.html	(from https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/)
20:41:09	2828/2828	---M-Z	200	added ('OK')	text/xml	etag:%221348-1736602867;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fhuong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedcfc0	(from https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/)
20:41:09	386897/386897	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Aug%202023%2008:57:17%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/2-1691484766.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/2-1691484766.jpg	(from https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/)
20:41:10	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/feed/	/abc/duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/feed/index.html	(from https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/)
20:41:10	15739/15739	---MCZ	200	added ('OK')	application/json	etag:%221349-1736602868;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3264	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3264.json	(from https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/)
20:41:10	2624/2624	---M-Z	200	added ('OK')	application/json	etag:%221350-1736602869;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fbi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedb702.json	(from https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/)
20:41:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:41:09%20GMT	https://duhocTDJ.vn/?p=3264	/abc/duhocTDJ.vn/index50e4.html	(from https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/)
20:41:10	2851/2851	---M-Z	200	added ('OK')	text/xml	etag:%221351-1736602869;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fbi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed2fd9	(from https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/)
20:41:13	378526/378526	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2004:32:15%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/2.png	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/2.png	(from https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/)
20:41:15	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/cam-nang-du-hoc/feed/	/abc/duhocTDJ.vn/cam-nang-du-hoc/feed/index.html	(from https://duhocTDJ.vn/cam-nang-du-hoc/)
20:41:15	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/feed/	/abc/duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/feed/index.html	(from https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:41:16	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/feed/	/abc/duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/feed/index.html	(from https://duhocTDJ.vn/du-hoc-dai-loan-nen-hoc-nganh-gi-de-xin-viec/)
20:41:16	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/tim-hieu-ve-dieu-kien-di-du-hoc-dai-loan/)
20:41:17	6061/6061	---M-Z	200	added ('OK')	text/css	date:Wed,%2003%20Apr%202024%2001:05:03%20GMT	https://duhocTDJ.vn/wp-includes/css/buttons.min.css?ver=6.7.1	/abc/duhocTDJ.vn/wp-includes/css/buttons.min9704.css	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:17	28448/28448	---M-Z	200	added ('OK')	text/css	date:Wed,%2013%20Nov%202024%2023:57:09%20GMT	https://duhocTDJ.vn/wp-admin/css/forms.min.css?ver=6.7.1	/abc/duhocTDJ.vn/wp-admin/css/forms.min9704.css	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:17	3200/3200	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202024%2000:04:47%20GMT	https://duhocTDJ.vn/wp-admin/css/l10n.min.css?ver=6.7.1	/abc/duhocTDJ.vn/wp-admin/css/l10n.min9704.css	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:17	6424/6424	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Nov%202024%2000:45:44%20GMT	https://duhocTDJ.vn/wp-admin/css/login.min.css?ver=6.7.1	/abc/duhocTDJ.vn/wp-admin/css/login.min9704.css	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:18	5593/5593	---M-Z	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2013:41:17%20GMT	https://duhocTDJ.vn/wp-login.php?action=lostpassword	/abc/duhocTDJ.vn/wp-loginc2b6.html	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:41:17%20GMT	http://duhocTDJ.vn/?wordfence_lh=1&hid=38CC39CF1740FA105DC18875B1F0D729	/abc/duhocTDJ.vn/index3996.html	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:18	9009/9009	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Oct%202022%2004:55:24%20GMT	https://duhocTDJ.vn/wp-includes/js/clipboard.min.js?ver=2.0.11	/abc/duhocTDJ.vn/wp-includes/js/clipboard.min3c89.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:19	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2003:17:45%20GMT	https://duhocTDJ.vn/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	/abc/duhocTDJ.vn/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:19	351/351	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2004:45:20%20GMT	https://duhocTDJ.vn/wp-includes/js/zxcvbn-async.min.js?ver=1.0	/abc/duhocTDJ.vn/wp-includes/js/zxcvbn-async.min5152.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:19	4776/4776	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Nov%202024%2023:57:09%20GMT	https://duhocTDJ.vn/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	/abc/duhocTDJ.vn/wp-includes/js/dist/hooks.min4fdd.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:19	9141/9141	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2001:05:03%20GMT	https://duhocTDJ.vn/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	/abc/duhocTDJ.vn/wp-includes/js/dist/i18n.minc33c.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:19	1123/1123	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Jan%202021%2000:32:04%20GMT	https://duhocTDJ.vn/wp-admin/js/password-strength-meter.min.js?ver=6.7.1	/abc/duhocTDJ.vn/wp-admin/js/password-strength-meter.min9704.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:20	18878/18878	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Nov%202024%2023:57:09%20GMT	https://duhocTDJ.vn/wp-includes/js/underscore.min.js?ver=1.13.7	/abc/duhocTDJ.vn/wp-includes/js/underscore.min3ab8.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:20	1426/1426	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Sep%202022%2016:52:10%20GMT	https://duhocTDJ.vn/wp-includes/js/wp-util.min.js?ver=6.7.1	/abc/duhocTDJ.vn/wp-includes/js/wp-util.min9704.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:20	457/457	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2001:05:03%20GMT	https://duhocTDJ.vn/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	/abc/duhocTDJ.vn/wp-includes/js/dist/dom-ready.min5346.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
20:41:20	2358/2358	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Nov%202024%2023:57:09%20GMT	https://duhocTDJ.vn/wp-includes/js/dist/a11y.min.js?ver=3156534cc54473497e14	/abc/duhocTDJ.vn/wp-includes/js/dist/a11y.min3f73.js	(from https://duhocTDJ.vn/wp-login.php?redirect_to=https%3A%2F%2FduhocTDJ.vn%2Fwp-admin%2Fpost.php%3Fpost%3D3346%26action%3Dedit&reauth=1)
